year,metric,value,scenario_id,scenario_name,scenario_category,category
5,capex_usd,10000000.0,operational_stress,Operational Stress,Operations,Investment
6,capex_usd,10000000.0,operational_stress,Operational Stress,Operations,Investment
7,capex_usd,10000000.0,operational_stress,Operational Stress,Operations,Investment
8,capex_usd,10000000.0,operational_stress,Operational Stress,Operations,Investment
9,capex_usd,10000000.0,operational_stress,Operational Stress,Operations,Investment
10,capex_usd,10000000.0,operational_stress,Operational Stress,Operations,Investment
11,capex_usd,10000000.0,operational_stress,Operational Stress,Operations,Investment
12,capex_usd,10000000.0,operational_stress,Operational Stress,Operations,Investment
13,capex_usd,10000000.0,operational_stress,Operational Stress,Operations,Investment
14,capex_usd,10000000.0,operational_stress,Operational Stress,Operations,Investment
15,capex_usd,10000000.0,operational_stress,Operational Stress,Operations,Investment
1,working_capital_delta_usd,216905347.67419168,operational_stress,Operational Stress,Operations,Working Capital
2,working_capital_delta_usd,10731207.94399041,operational_stress,Operational Stress,Operations,Working Capital
3,working_capital_delta_usd,21288892.58889681,operational_stress,Operational Stress,Operations,Working Capital
4,working_capital_delta_usd,7536581.193879873,operational_stress,Operational Stress,Operations,Working Capital
5,working_capital_delta_usd,-375411.4008848965,operational_stress,Operational Stress,Operations,Working Capital
6,working_capital_delta_usd,-1916860.645559907,operational_stress,Operational Stress,Operations,Working Capital
7,working_capital_delta_usd,-2162516.044885874,operational_stress,Operational Stress,Operations,Working Capital
8,working_capital_delta_usd,-2223338.7282938063,operational_stress,Operational Stress,Operations,Working Capital
9,working_capital_delta_usd,-2259319.5881670117,operational_stress,Operational Stress,Operations,Working Capital
10,working_capital_delta_usd,-2292140.526777208,operational_stress,Operational Stress,Operations,Working Capital
11,working_capital_delta_usd,-2324716.819409758,operational_stress,Operational Stress,Operations,Working Capital
12,working_capital_delta_usd,-2357441.7723063827,operational_stress,Operational Stress,Operations,Working Capital
13,working_capital_delta_usd,-2390370.273565948,operational_stress,Operational Stress,Operations,Working Capital
14,working_capital_delta_usd,-2423511.8153547347,operational_stress,Operational Stress,Operations,Working Capital
15,working_capital_delta_usd,-233279531.98515958,operational_stress,Operational Stress,Operations,Working Capital
1,free_cash_flow_usd,-682587294.7386324,operational_stress,Operational Stress,Operations,Cash Flow
2,free_cash_flow_usd,-356810155.89144105,operational_stress,Operational Stress,Operations,Cash Flow
3,free_cash_flow_usd,-193022118.566289,operational_stress,Operational Stress,Operations,Cash Flow
4,free_cash_flow_usd,-163817519.335614,operational_stress,Operational Stress,Operations,Cash Flow
5,free_cash_flow_usd,-135501125.07380936,operational_stress,Operational Stress,Operations,Cash Flow
6,free_cash_flow_usd,-113104963.57011402,operational_stress,Operational Stress,Operations,Cash Flow
7,free_cash_flow_usd,-92346962.24133372,operational_stress,Operational Stress,Operations,Cash Flow
8,free_cash_flow_usd,-72216763.69301757,operational_stress,Operational Stress,Operations,Cash Flow
9,free_cash_flow_usd,-52568516.08367175,operational_stress,Operational Stress,Operations,Cash Flow
10,free_cash_flow_usd,-33384704.889134943,operational_stress,Operational Stress,Operations,Cash Flow
11,free_cash_flow_usd,-14665500.803525537,operational_stress,Operational Stress,Operations,Cash Flow
12,free_cash_flow_usd,-175242.65132021345,operational_stress,Operational Stress,Operations,Cash Flow
13,free_cash_flow_usd,11660687.367584676,operational_stress,Operational Stress,Operations,Cash Flow
14,free_cash_flow_usd,23181987.37778666,operational_stress,Operational Stress,Operations,Cash Flow
15,free_cash_flow_usd,265209265.36920822,operational_stress,Operational Stress,Operations,Cash Flow
1,discounted_fcf_usd,-620533904.3078476,operational_stress,Operational Stress,Operations,Valuation
2,discounted_fcf_usd,-294884426.3565628,operational_stress,Operational Stress,Operations,Valuation
3,discounted_fcf_usd,-145020374.5802321,operational_stress,Operational Stress,Operations,Valuation
4,discounted_fcf_usd,-111889569.93075196,operational_stress,Operational Stress,Operations,Valuation
5,discounted_fcf_usd,-84135537.85683374,operational_stress,Operational Stress,Operations,Valuation
6,discounted_fcf_usd,-63844803.29501156,operational_stress,Operational Stress,Operations,Valuation
7,discounted_fcf_usd,-47388593.368084915,operational_stress,Operational Stress,Operations,Valuation
8,discounted_fcf_usd,-33689653.237655,operational_stress,Operational Stress,Operations,Valuation
9,discounted_fcf_usd,-22294182.472460836,operational_stress,Operational Stress,Operations,Valuation
10,discounted_fcf_usd,-12871248.939591246,operational_stress,Operational Stress,Operations,Valuation
11,discounted_fcf_usd,-5140168.564475156,operational_stress,Operational Stress,Operations,Valuation
12,discounted_fcf_usd,-55837.709287890495,operational_stress,Operational Stress,Operations,Valuation
13,discounted_fcf_usd,3377685.7736348445,operational_stress,Operational Stress,Operations,Valuation
14,discounted_fcf_usd,6104541.813500269,operational_stress,Operational Stress,Operations,Valuation
15,discounted_fcf_usd,63488989.54842503,operational_stress,Operational Stress,Operations,Valuation
1,base_processed_tonnes,150000000.0,capex_overrun,Capex Overrun,Investment,Operations
2,base_processed_tonnes,150000000.0,capex_overrun,Capex Overrun,Investment,Operations
3,base_processed_tonnes,150000000.0,capex_overrun,Capex Overrun,Investment,Operations
4,base_processed_tonnes,148000000.0,capex_overrun,Capex Overrun,Investment,Operations
5,base_processed_tonnes,146000000.0,capex_overrun,Capex Overrun,Investment,Operations
6,base_processed_tonnes,144000000.0,capex_overrun,Capex Overrun,Investment,Operations
7,base_processed_tonnes,142000000.0,capex_overrun,Capex Overrun,Investment,Operations
8,base_processed_tonnes,140000000.0,capex_overrun,Capex Overrun,Investment,Operations
9,base_processed_tonnes,138000000.0,capex_overrun,Capex Overrun,Investment,Operations
10,base_processed_tonnes,136000000.0,capex_overrun,Capex Overrun,Investment,Operations
11,base_processed_tonnes,134000000.0,capex_overrun,Capex Overrun,Investment,Operations
12,base_processed_tonnes,132000000.0,capex_overrun,Capex Overrun,Investment,Operations
13,base_processed_tonnes,130000000.0,capex_overrun,Capex Overrun,Investment,Operations
14,base_processed_tonnes,128000000.0,capex_overrun,Capex Overrun,Investment,Operations
15,base_processed_tonnes,126000000.0,capex_overrun,Capex Overrun,Investment,Operations
1,expanded_tonnes,151422776.195327,capex_overrun,Capex Overrun,Investment,Operations
2,expanded_tonnes,158068242.64109984,capex_overrun,Capex Overrun,Investment,Operations
3,expanded_tonnes,171931757.35890016,capex_overrun,Capex Overrun,Investment,Operations
4,expanded_tonnes,176196194.15394402,capex_overrun,Capex Overrun,Investment,Operations
5,expanded_tonnes,175004568.75301087,capex_overrun,Capex Overrun,Investment,Operations
6,expanded_tonnes,172773761.7256013,capex_overrun,Capex Overrun,Investment,Operations
7,expanded_tonnes,170396495.594042,capex_overrun,Capex Overrun,Investment,Operations
8,expanded_tonnes,167999532.36018825,capex_overrun,Capex Overrun,Investment,Operations
9,expanded_tonnes,165599937.61504936,capex_overrun,Capex Overrun,Investment,Operations
10,expanded_tonnes,163199991.67945942,capex_overrun,Capex Overrun,Investment,Operations
11,expanded_tonnes,160799998.89049673,capex_overrun,Capex Overrun,Investment,Operations
12,expanded_tonnes,158399999.8520862,capex_overrun,Capex Overrun,Investment,Operations
13,expanded_tonnes,155999999.98028535,capex_overrun,Capex Overrun,Investment,Operations
14,expanded_tonnes,153599999.99737296,capex_overrun,Capex Overrun,Investment,Operations
15,expanded_tonnes,151199999.99965003,capex_overrun,Capex Overrun,Investment,Operations
1,scenario_price_usd_per_lb,3.913670175164541,capex_overrun,Capex Overrun,Investment,Market
2,scenario_price_usd_per_lb,3.9933950659222437,capex_overrun,Capex Overrun,Investment,Market
3,scenario_price_usd_per_lb,4.074744022562314,capex_overrun,Capex Overrun,Investment,Market
4,scenario_price_usd_per_lb,4.157750128729839,capex_overrun,Capex Overrun,Investment,Market
5,scenario_price_usd_per_lb,4.2424471420127405,capex_overrun,Capex Overrun,Investment,Market
6,scenario_price_usd_per_lb,4.328869507670591,capex_overrun,Capex Overrun,Investment,Market
7,scenario_price_usd_per_lb,4.417052372643078,capex_overrun,Capex Overrun,Investment,Market
8,scenario_price_usd_per_lb,4.5070315998438515,capex_overrun,Capex Overrun,Investment,Market
9,scenario_price_usd_per_lb,4.598843782745534,capex_overrun,Capex Overrun,Investment,Market
10,scenario_price_usd_per_lb,4.6925262602618485,capex_overrun,Capex Overrun,Investment,Market
11,scenario_price_usd_per_lb,4.788117131932914,capex_overrun,Capex Overrun,Investment,Market
12,scenario_price_usd_per_lb,4.885655273419857,capex_overrun,Capex Overrun,Investment,Market
13,scenario_price_usd_per_lb,4.985180352315097,capex_overrun,Capex Overrun,Investment,Market
14,scenario_price_usd_per_lb,5.086732844274655,capex_overrun,Capex Overrun,Investment,Market
15,scenario_price_usd_per_lb,5.1903540494791445,capex_overrun,Capex Overrun,Investment,Market
1,scenario_grade,0.0034,capex_overrun,Capex Overrun,Investment,Geology
2,scenario_grade,0.003349,capex_overrun,Capex Overrun,Investment,Geology
3,scenario_grade,0.003298765,capex_overrun,Capex Overrun,Investment,Geology
4,scenario_grade,0.003249283525,capex_overrun,Capex Overrun,Investment,Geology
5,scenario_grade,0.003200544272125,capex_overrun,Capex Overrun,Investment,Geology
6,scenario_grade,0.003152536108043125,capex_overrun,Capex Overrun,Investment,Geology
7,scenario_grade,0.003105248066422478,capex_overrun,Capex Overrun,Investment,Geology
8,scenario_grade,0.003058669345426141,capex_overrun,Capex Overrun,Investment,Geology
9,scenario_grade,0.003012789305244749,capex_overrun,Capex Overrun,Investment,Geology
10,scenario_grade,0.0029675974656660775,capex_overrun,Capex Overrun,Investment,Geology
11,scenario_grade,0.0029230835036810864,capex_overrun,Capex Overrun,Investment,Geology
12,scenario_grade,0.00287923725112587,capex_overrun,Capex Overrun,Investment,Geology
13,scenario_grade,0.0028360486923589816,capex_overrun,Capex Overrun,Investment,Geology
14,scenario_grade,0.002793507961973597,capex_overrun,Capex Overrun,Investment,Geology
15,scenario_grade,0.002751605342543993,capex_overrun,Capex Overrun,Investment,Geology
1,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
2,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
3,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
4,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
5,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
6,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
7,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
8,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
9,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
10,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
11,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
12,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
13,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
14,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
15,scenario_recovery,0.8420000000000001,capex_overrun,Capex Overrun,Investment,Metallurgy
1,scenario_net_price_usd_per_lb,3.7041233681579593,capex_overrun,Capex Overrun,Investment,Commercial
2,scenario_net_price_usd_per_lb,3.780659263285354,capex_overrun,Capex Overrun,Investment,Commercial
3,scenario_net_price_usd_per_lb,3.858754261659821,capex_overrun,Capex Overrun,Investment,Commercial
4,scenario_net_price_usd_per_lb,3.9384401235806457,capex_overrun,Capex Overrun,Investment,Commercial
5,scenario_net_price_usd_per_lb,4.019749256332231,capex_overrun,Capex Overrun,Investment,Commercial
6,scenario_net_price_usd_per_lb,4.102714727363767,capex_overrun,Capex Overrun,Investment,Commercial
7,scenario_net_price_usd_per_lb,4.187370277737355,capex_overrun,Capex Overrun,Investment,Commercial
8,scenario_net_price_usd_per_lb,4.273750335850098,capex_overrun,Capex Overrun,Investment,Commercial
9,scenario_net_price_usd_per_lb,4.3618900314357125,capex_overrun,Capex Overrun,Investment,Commercial
10,scenario_net_price_usd_per_lb,4.451825209851375,capex_overrun,Capex Overrun,Investment,Commercial
11,scenario_net_price_usd_per_lb,4.543592446655597,capex_overrun,Capex Overrun,Investment,Commercial
12,scenario_net_price_usd_per_lb,4.637229062483063,capex_overrun,Capex Overrun,Investment,Commercial
13,scenario_net_price_usd_per_lb,4.732773138222493,capex_overrun,Capex Overrun,Investment,Commercial
14,scenario_net_price_usd_per_lb,4.830263530503669,capex_overrun,Capex Overrun,Investment,Commercial
15,scenario_net_price_usd_per_lb,4.929739887499979,capex_overrun,Capex Overrun,Investment,Commercial
1,copper_fine_lb,955687610.3538177,capex_overrun,Capex Overrun,Investment,Production
2,copper_fine_lb,982665269.4197178,capex_overrun,Capex Overrun,Investment,Production
3,copper_fine_lb,1052818032.175776,capex_overrun,Capex Overrun,Investment,Production
4,copper_fine_lb,1062747192.588196,capex_overrun,Capex Overrun,Investment,Production
5,copper_fine_lb,1039726373.2060243,capex_overrun,Capex Overrun,Investment,Production
6,copper_fine_lb,1011075747.1931154,capex_overrun,Capex Overrun,Investment,Production
7,copper_fine_lb,982206475.9452485,capex_overrun,Capex Overrun,Investment,Production
8,copper_fine_lb,953863955.0286274,capex_overrun,Capex Overrun,Investment,Production
9,copper_fine_lb,926135996.2640365,capex_overrun,Capex Overrun,Investment,Production
10,copper_fine_lb,899023322.262072,capex_overrun,Capex Overrun,Investment,Production
11,copper_fine_lb,872515393.6503524,capex_overrun,Capex Overrun,Investment,Production
12,copper_fine_lb,846600389.2480551,capex_overrun,Capex Overrun,Investment,Production
13,copper_fine_lb,821266514.6268479,capex_overrun,Capex Overrun,Investment,Production
14,copper_fine_lb,796502170.5805205,capex_overrun,Capex Overrun,Investment,Production
15,copper_fine_lb,772295971.8141431,capex_overrun,Capex Overrun,Investment,Production
1,revenue_usd,3539984810.1706147,capex_overrun,Capex Overrun,Investment,Economics
2,revenue_usd,3715122553.540454,capex_overrun,Capex Overrun,Investment,Economics
3,revenue_usd,4062566068.4105825,capex_overrun,Capex Overrun,Investment,Economics
4,revenue_usd,4185566184.512039,capex_overrun,Capex Overrun,Investment,Economics
5,revenue_usd,4179439315.483924,capex_overrun,Capex Overrun,Investment,Economics
6,revenue_usd,4148155358.4895196,capex_overrun,Capex Overrun,Investment,Economics
7,revenue_usd,4112862203.974284,capex_overrun,Capex Overrun,Investment,Economics
8,revenue_usd,4076576398.158899,capex_overrun,Capex Overrun,Investment,Economics
9,revenue_usd,4039703369.8578835,capex_overrun,Capex Overrun,Investment,Economics
10,revenue_usd,4002294690.290629,capex_overrun,Capex Overrun,Investment,Economics
11,revenue_usd,3964354352.180476,capex_overrun,Capex Overrun,Investment,Economics
12,revenue_usd,3925879929.3305545,capex_overrun,Capex Overrun,Investment,Economics
13,revenue_usd,3886868099.7475557,capex_overrun,Capex Overrun,Investment,Economics
14,revenue_usd,3847315386.5221004,capex_overrun,Capex Overrun,Investment,Economics
15,revenue_usd,3807218257.2077403,capex_overrun,Capex Overrun,Investment,Economics
1,opex_usd,3225305132.960465,capex_overrun,Capex Overrun,Investment,Economics
2,opex_usd,3366853568.255426,capex_overrun,Capex Overrun,Investment,Economics
3,opex_usd,3662146431.744573,capex_overrun,Capex Overrun,Investment,Economics
4,opex_usd,3752978935.4790072,capex_overrun,Capex Overrun,Investment,Economics
5,opex_usd,3727597314.439131,capex_overrun,Capex Overrun,Investment,Economics
6,opex_usd,3680081124.7553067,capex_overrun,Capex Overrun,Investment,Economics
7,opex_usd,3629445356.1530943,capex_overrun,Capex Overrun,Investment,Economics
8,opex_usd,3578390039.2720094,capex_overrun,Capex Overrun,Investment,Economics
9,opex_usd,3527278671.200551,capex_overrun,Capex Overrun,Investment,Economics
10,opex_usd,3476159822.7724853,capex_overrun,Capex Overrun,Investment,Economics
11,opex_usd,3425039976.36758,capex_overrun,Capex Overrun,Investment,Economics
12,opex_usd,3373919996.8494353,capex_overrun,Capex Overrun,Investment,Economics
13,opex_usd,3322799999.5800776,capex_overrun,Capex Overrun,Investment,Economics
14,opex_usd,3271679999.9440436,capex_overrun,Capex Overrun,Investment,Economics
15,opex_usd,3220559999.992545,capex_overrun,Capex Overrun,Investment,Economics
1,ebitda_usd,314679677.21014977,capex_overrun,Capex Overrun,Investment,Economics
2,ebitda_usd,348268985.285028,capex_overrun,Capex Overrun,Investment,Economics
3,ebitda_usd,400419636.6660094,capex_overrun,Capex Overrun,Investment,Economics
4,ebitda_usd,432587249.03303194,capex_overrun,Capex Overrun,Investment,Economics
5,ebitda_usd,451842001.0447931,capex_overrun,Capex Overrun,Investment,Economics
6,ebitda_usd,468074233.7342129,capex_overrun,Capex Overrun,Investment,Economics
7,ebitda_usd,483416847.8211899,capex_overrun,Capex Overrun,Investment,Economics
8,ebitda_usd,498186358.88688946,capex_overrun,Capex Overrun,Investment,Economics
9,ebitda_usd,512424698.6573324,capex_overrun,Capex Overrun,Investment,Economics
10,ebitda_usd,526134867.51814365,capex_overrun,Capex Overrun,Investment,Economics
11,ebitda_usd,539314375.8128963,capex_overrun,Capex Overrun,Investment,Economics
12,ebitda_usd,551959932.4811192,capex_overrun,Capex Overrun,Investment,Economics
13,ebitda_usd,564068100.1674781,capex_overrun,Capex Overrun,Investment,Economics
14,ebitda_usd,575635386.5780568,capex_overrun,Capex Overrun,Investment,Economics
15,ebitda_usd,586658257.2151952,capex_overrun,Capex Overrun,Investment,Economics
1,taxes_usd,105417691.86540017,capex_overrun,Capex Overrun,Investment,Economics
2,taxes_usd,116670110.07048436,capex_overrun,Capex Overrun,Investment,Economics
3,taxes_usd,134140578.28311314,capex_overrun,Capex Overrun,Investment,Economics
4,taxes_usd,144916728.42606568,capex_overrun,Capex Overrun,Investment,Economics
5,taxes_usd,151367070.3500057,capex_overrun,Capex Overrun,Investment,Economics
6,taxes_usd,156804868.3009613,capex_overrun,Capex Overrun,Investment,Economics
7,taxes_usd,161944644.0200986,capex_overrun,Capex Overrun,Investment,Economics
8,taxes_usd,166892430.22710794,capex_overrun,Capex Overrun,Investment,Economics
9,taxes_usd,171662274.05020633,capex_overrun,Capex Overrun,Investment,Economics
10,taxes_usd,176255180.6185781,capex_overrun,Capex Overrun,Investment,Economics
11,taxes_usd,180670315.8973202,capex_overrun,Capex Overrun,Investment,Economics
12,taxes_usd,184906577.3811749,capex_overrun,Capex Overrun,Investment,Economics
13,taxes_usd,188962813.55610514,capex_overrun,Capex Overrun,Investment,Economics
14,taxes_usd,192837854.50364903,capex_overrun,Capex Overrun,Investment,Economics
15,taxes_usd,196530516.16709036,capex_overrun,Capex Overrun,Investment,Economics
1,operating_cash_flow_usd,209261985.3447496,capex_overrun,Capex Overrun,Investment,Cash Flow
2,operating_cash_flow_usd,231598875.21454364,capex_overrun,Capex Overrun,Investment,Cash Flow
3,operating_cash_flow_usd,266279058.3828963,capex_overrun,Capex Overrun,Investment,Cash Flow
4,operating_cash_flow_usd,287670520.60696626,capex_overrun,Capex Overrun,Investment,Cash Flow
5,operating_cash_flow_usd,300474930.69478744,capex_overrun,Capex Overrun,Investment,Cash Flow
6,operating_cash_flow_usd,311269365.4332516,capex_overrun,Capex Overrun,Investment,Cash Flow
7,operating_cash_flow_usd,321472203.8010913,capex_overrun,Capex Overrun,Investment,Cash Flow
8,operating_cash_flow_usd,331293928.6597815,capex_overrun,Capex Overrun,Investment,Cash Flow
9,operating_cash_flow_usd,340762424.6071261,capex_overrun,Capex Overrun,Investment,Cash Flow
10,operating_cash_flow_usd,349879686.8995656,capex_overrun,Capex Overrun,Investment,Cash Flow
11,operating_cash_flow_usd,358644059.91557604,capex_overrun,Capex Overrun,Investment,Cash Flow
12,operating_cash_flow_usd,367053355.09994423,capex_overrun,Capex Overrun,Investment,Cash Flow
13,operating_cash_flow_usd,375105286.61137295,capex_overrun,Capex Overrun,Investment,Cash Flow
14,operating_cash_flow_usd,382797532.0744078,capex_overrun,Capex Overrun,Investment,Cash Flow
15,operating_cash_flow_usd,390127741.0481048,capex_overrun,Capex Overrun,Investment,Cash Flow
1,capex_usd,348000000.0,capex_overrun,Capex Overrun,Investment,Investment
2,capex_usd,216000000.0,capex_overrun,Capex Overrun,Investment,Investment
3,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
4,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
5,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
6,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
7,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
8,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
9,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
10,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
11,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
12,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
13,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
14,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
15,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
1,working_capital_delta_usd,247798936.71194306,capex_overrun,Capex Overrun,Investment,Working Capital
2,working_capital_delta_usd,12259642.035888731,capex_overrun,Capex Overrun,Investment,Working Capital
3,working_capital_delta_usd,24321046.040909022,capex_overrun,Capex Overrun,Investment,Working Capital
4,working_capital_delta_usd,8610008.127101958,capex_overrun,Capex Overrun,Investment,Working Capital
5,working_capital_delta_usd,-428880.8319680691,capex_overrun,Capex Overrun,Investment,Working Capital
6,working_capital_delta_usd,-2189876.989608288,capex_overrun,Capex Overrun,Investment,Working Capital
7,working_capital_delta_usd,-2470520.8160665035,capex_overrun,Capex Overrun,Investment,Working Capital
8,working_capital_delta_usd,-2540006.407076955,capex_overrun,Capex Overrun,Investment,Working Capital
9,working_capital_delta_usd,-2581111.9810711145,capex_overrun,Capex Overrun,Investment,Working Capital
10,working_capital_delta_usd,-2618607.569707811,capex_overrun,Capex Overrun,Investment,Working Capital
11,working_capital_delta_usd,-2655823.667710662,capex_overrun,Capex Overrun,Investment,Working Capital
12,working_capital_delta_usd,-2693209.599494517,capex_overrun,Capex Overrun,Investment,Working Capital
13,working_capital_delta_usd,-2730828.0708099008,capex_overrun,Capex Overrun,Investment,Working Capital
14,working_capital_delta_usd,-2768689.9257819057,capex_overrun,Capex Overrun,Investment,Working Capital
15,working_capital_delta_usd,-266505278.00454184,capex_overrun,Capex Overrun,Investment,Working Capital
1,free_cash_flow_usd,-386536951.36719346,capex_overrun,Capex Overrun,Investment,Cash Flow
2,free_cash_flow_usd,3339233.178654909,capex_overrun,Capex Overrun,Investment,Cash Flow
3,free_cash_flow_usd,229958012.34198728,capex_overrun,Capex Overrun,Investment,Cash Flow
4,free_cash_flow_usd,267060512.4798643,capex_overrun,Capex Overrun,Investment,Cash Flow
5,free_cash_flow_usd,288903811.5267555,capex_overrun,Capex Overrun,Investment,Cash Flow
6,free_cash_flow_usd,301459242.4228599,capex_overrun,Capex Overrun,Investment,Cash Flow
7,free_cash_flow_usd,311942724.6171578,capex_overrun,Capex Overrun,Investment,Cash Flow
8,free_cash_flow_usd,321833935.0668585,capex_overrun,Capex Overrun,Investment,Cash Flow
9,free_cash_flow_usd,331343536.58819723,capex_overrun,Capex Overrun,Investment,Cash Flow
10,free_cash_flow_usd,340498294.4692734,capex_overrun,Capex Overrun,Investment,Cash Flow
11,free_cash_flow_usd,349299883.5832867,capex_overrun,Capex Overrun,Investment,Cash Flow
12,free_cash_flow_usd,357746564.69943875,capex_overrun,Capex Overrun,Investment,Cash Flow
13,free_cash_flow_usd,365836114.68218285,capex_overrun,Capex Overrun,Investment,Cash Flow
14,free_cash_flow_usd,373566222.0001897,capex_overrun,Capex Overrun,Investment,Cash Flow
15,free_cash_flow_usd,644633019.0526466,capex_overrun,Capex Overrun,Investment,Cash Flow
1,discounted_fcf_usd,-349807195.8074149,capex_overrun,Capex Overrun,Investment,Valuation
2,discounted_fcf_usd,2734778.7135029254,capex_overrun,Capex Overrun,Investment,Valuation
3,discounted_fcf_usd,170436148.72712353,capex_overrun,Capex Overrun,Investment,Valuation
4,discounted_fcf_usd,179126799.354733,capex_overrun,Capex Overrun,Investment,Valuation
5,discounted_fcf_usd,175364580.8165481,capex_overrun,Capex Overrun,Investment,Valuation
6,discounted_fcf_usd,165597942.03248292,capex_overrun,Capex Overrun,Investment,Valuation
7,discounted_fcf_usd,155073973.46355253,capex_overrun,Capex Overrun,Investment,Valuation
8,discounted_fcf_usd,144788347.42749116,capex_overrun,Capex Overrun,Investment,Valuation
9,discounted_fcf_usd,134901879.7238538,capex_overrun,Capex Overrun,Investment,Valuation
10,discounted_fcf_usd,125456209.19686042,capex_overrun,Capex Overrun,Investment,Valuation
11,discounted_fcf_usd,116469814.2008613,capex_overrun,Capex Overrun,Investment,Valuation
12,discounted_fcf_usd,107951364.41844024,capex_overrun,Capex Overrun,Investment,Valuation
13,discounted_fcf_usd,99902639.26972592,capex_overrun,Capex Overrun,Investment,Valuation
14,discounted_fcf_usd,92319981.32610156,capex_overrun,Capex Overrun,Investment,Valuation
15,discounted_fcf_usd,144171154.6328064,capex_overrun,Capex Overrun,Investment,Valuation
1,base_processed_tonnes,150000000.0,committee_downside,Investment Committee Downside,Stress,Operations
2,base_processed_tonnes,150000000.0,committee_downside,Investment Committee Downside,Stress,Operations
3,base_processed_tonnes,150000000.0,committee_downside,Investment Committee Downside,Stress,Operations
4,base_processed_tonnes,148000000.0,committee_downside,Investment Committee Downside,Stress,Operations
5,base_processed_tonnes,146000000.0,committee_downside,Investment Committee Downside,Stress,Operations
6,base_processed_tonnes,144000000.0,committee_downside,Investment Committee Downside,Stress,Operations
7,base_processed_tonnes,142000000.0,committee_downside,Investment Committee Downside,Stress,Operations
8,base_processed_tonnes,140000000.0,committee_downside,Investment Committee Downside,Stress,Operations
9,base_processed_tonnes,138000000.0,committee_downside,Investment Committee Downside,Stress,Operations
10,base_processed_tonnes,136000000.0,committee_downside,Investment Committee Downside,Stress,Operations
11,base_processed_tonnes,134000000.0,committee_downside,Investment Committee Downside,Stress,Operations
12,base_processed_tonnes,132000000.0,committee_downside,Investment Committee Downside,Stress,Operations
13,base_processed_tonnes,130000000.0,committee_downside,Investment Committee Downside,Stress,Operations
14,base_processed_tonnes,128000000.0,committee_downside,Investment Committee Downside,Stress,Operations
15,base_processed_tonnes,126000000.0,committee_downside,Investment Committee Downside,Stress,Operations
1,expanded_tonnes,139308954.09970084,committee_downside,Investment Committee Downside,Stress,Operations
2,expanded_tonnes,145422783.22981185,committee_downside,Investment Committee Downside,Stress,Operations
3,expanded_tonnes,158177216.77018815,committee_downside,Investment Committee Downside,Stress,Operations
4,expanded_tonnes,162100498.6216285,committee_downside,Investment Committee Downside,Stress,Operations
5,expanded_tonnes,161004203.25277,committee_downside,Investment Committee Downside,Stress,Operations
6,expanded_tonnes,158951860.78755316,committee_downside,Investment Committee Downside,Stress,Operations
7,expanded_tonnes,156764775.94651863,committee_downside,Investment Committee Downside,Stress,Operations
8,expanded_tonnes,154559569.77137318,committee_downside,Investment Committee Downside,Stress,Operations
9,expanded_tonnes,152351942.60584542,committee_downside,Investment Committee Downside,Stress,Operations
10,expanded_tonnes,150143992.34510267,committee_downside,Investment Committee Downside,Stress,Operations
11,expanded_tonnes,147935998.97925702,committee_downside,Investment Committee Downside,Stress,Operations
12,expanded_tonnes,145727999.8639193,committee_downside,Investment Committee Downside,Stress,Operations
13,expanded_tonnes,143519999.98186252,committee_downside,Investment Committee Downside,Stress,Operations
